Year_record,Interaction,Date,Troop,Observer,Time,GIVER,RECIPIENT,DOB_Recipient,DOB_Giver,Age_Giver,Age_Recipient,Month_record
2018,Grooming,18/09/2018,J,Jules,1899-12-31 15:38:18,Ethato,Ketsea,31/01/2014,15/12/2015,33,55,9
2017,Grooming,13/08/2017,J,Alice,1899-12-31 10:10:33,Okgaka,Ketsea,31/01/2014,09/02/2015,30,42,8
2018,Grooming,09/11/2018,J,Chloe,1899-12-31 08:30:47,Harear,Ketsea,31/01/2014,NA,NA,57,11
2016,Grooming,14/08/2016,J,Claudia,1899-12-31 16:50:59,Okgoka,Ketsea,31/01/2014,05/09/2005,131,30,8
2016,Grooming,08/08/2016,J,AJ,1899-12-31 15:36:32,Brlera,Ketsea,31/01/2014,NA,NA,30,8
2019,Grooming,24/05/2019,J,Richard,1899-12-31 08:23:15,Brlera,Ketsea,31/01/2014,NA,NA,63,5
2017,Grooming,27/07/2017,J,Alice,1899-12-31 17:45:48,Takaan,Ketsea,31/01/2014,30/03/2015,27,41,7
2016,Grooming,31/07/2016,J,Zoe,1899-12-31 17:10:23,Lukaus,Ketsea,31/01/2014,NA,NA,29,7
2019,Grooming,12/07/2019,J,Anna,1899-12-31 13:40:33,Mzzuzu,Ketsea,31/01/2014,15/05/2017,25,65,7
2017,Grooming,24/08/2017,J,Axelle,1899-12-31 09:56:00,Joceoy,Ketsea,31/01/2014,25/01/2011,78,42,8
2016,Grooming,25/07/2016,J,Zoe,1899-12-31 16:33:34,Brlera,Ketsea,31/01/2014,NA,NA,29,7
2017,Grooming,26/07/2017,J,Axelle,1899-12-31 16:56:17,Brlera,Ketsea,31/01/2014,NA,NA,41,7
2017,Grooming,10/07/2017,J,Axelle,1899-12-31 15:16:17,Brlera,Ketsea,31/01/2014,NA,NA,41,7
2016,Grooming,07/07/2016,J,Zoe,1899-12-31 14:59:35,Brlera,Ketsea,31/01/2014,NA,NA,29,7
2016,Grooming,13/07/2016,J,Zoe,1899-12-31 17:23:41,Brlera,Ketsea,31/01/2014,NA,NA,29,7
2019,Grooming,22/06/2019,J,Ndapandula,1899-12-31 16:58:09,Brlera,Ketsea,31/01/2014,NA,NA,64,6
2018,Grooming,28/09/2018,J,Chloe,1899-12-31 17:22:06,Doleoy,Ketsea,31/01/2014,01/06/2011,87,55,9
2016,Grooming,16/08/2016,J,Dylan,1899-12-31 08:29:13,Takaan,Ketsea,31/01/2014,30/03/2015,16,30,8
2016,Grooming,13/07/2016,J,Molly,1899-12-31 11:32:53,Takaan,Ketsea,31/01/2014,30/03/2015,15,29,7
2017,Grooming,20/08/2017,J,Katie,1899-12-31 15:33:06,Auenus,Ketsea,31/01/2014,06/12/2010,80,42,8
2016,Grooming,28/07/2016,J,Molly,1899-12-31 15:23:01,Brlera,Ketsea,31/01/2014,NA,NA,29,7
2019,Grooming,22/06/2019,J,Richard,1899-12-31 09:24:24,Scpica,Ketsea,31/01/2014,NA,NA,64,6
2016,Grooming,13/08/2016,J,Sarah,1899-12-31 16:46:31,Muinuf,Ketsea,31/01/2014,14/10/2013,33,30,8
2017,Grooming,28/06/2017,J,AJ,1899-12-31 10:10:12,Hoonou,Ketsea,31/01/2014,15/09/2015,21,40,6
2017,Grooming,22/07/2017,J,Debbie,1899-12-31 06:50:35,Amlimb,Ketsea,31/01/2014,23/07/2014,35,41,7
2019,Grooming,13/07/2019,J,Ndapandula,1899-12-31 08:46:34,Pietik,Ketsea,31/01/2014,09/12/2014,55,65,7
2019,Grooming,10/05/2019,J,Anna,1899-12-31 08:21:15,Brlera,Ketsea,31/01/2014,NA,NA,63,5
2017,Grooming,15/08/2017,J,Christine,1899-12-31 08:39:32,Pietik,Ketsea,31/01/2014,09/12/2014,32,42,8
2018,Grooming,29/09/2018,J,Alice,1899-12-31 17:54:52,Pietik,Ketsea,31/01/2014,09/12/2014,45,55,9
2019,Grooming,25/04/2019,J,Richard,1899-12-31 14:02:41,Clrale,Ketsea,31/01/2014,10/04/2015,48,62,4
2016,Grooming,20/07/2016,J,Molly,1899-12-31 06:47:08,Brlera,Ketsea,31/01/2014,NA,NA,29,7
2017,Grooming,31/07/2017,J,AJ,1899-12-31 07:19:26,Brlera,Ketsea,31/01/2014,NA,NA,41,7
2019,Grooming,15/05/2019,J,Tess,1899-12-31 17:12:28,Brlera,Ketsea,31/01/2014,NA,NA,63,5
2017,Grooming,16/08/2017,J,Alice,1899-12-31 10:01:44,Scpica,Ketsea,31/01/2014,NA,NA,42,8
2017,Grooming,20/08/2017,J,Katie,1899-12-31 09:29:20,Auenus,Ketsea,31/01/2014,06/12/2010,80,42,8
2016,Grooming,18/07/2016,J,Dylan,1899-12-31 15:13:12,Scpica,Ketsea,31/01/2014,NA,NA,29,7
2019,Grooming,25/06/2019,J,Harrison,1899-12-31 08:10:16,Brlera,Ketsea,31/01/2014,NA,NA,64,6
2019,Grooming,03/05/2019,J,Tess,1899-12-31 16:24:04,Brlera,Ketsea,31/01/2014,NA,NA,63,5
2019,Grooming,21/07/2019,J,Jules,1899-12-31 08:37:15,Pietik,Ketsea,31/01/2014,09/12/2014,55,65,7
2016,Grooming,08/08/2016,J,AJ,1899-12-31 09:18:16,Brlera,Ketsea,31/01/2014,NA,NA,30,8
2018,Grooming,29/09/2018,J,Alice,1899-12-31 17:28:30,Doleoy,Ketsea,31/01/2014,01/06/2011,87,55,9
2019,Grooming,28/04/2019,J,Anna,1899-12-31 13:12:27,Ethato,Ketsea,31/01/2014,15/12/2015,40,62,4
2016,Grooming,14/07/2016,J,Sarah,1899-12-31 15:51:19,Brlera,Ketsea,31/01/2014,NA,NA,29,7
2018,Grooming,18/09/2018,J,Nick,1899-12-31 07:02:00,Harear,Ketsea,31/01/2014,NA,NA,55,9
2017,Grooming,17/06/2017,J,Debbie,1899-12-31 09:27:41,Joceoy,Ketsea,31/01/2014,25/01/2011,76,40,6
2014,Grooming,25/06/2014,J,Alice,1899-12-31 14:06:55,Brlera,Ketsea,31/01/2014,NA,NA,4,6
2018,Grooming,01/12/2018,J,Charlotte,1899-12-31 11:49:40,Takaan,Kileib,31/12/2017,30/03/2015,44,11,12
2018,Grooming,23/09/2018,J,Vittoria,1899-12-31 10:10:55,Ketsea,Kileib,31/12/2017,31/01/2014,55,8,9
2019,Grooming,12/07/2019,J,Anna,1899-12-31 13:37:41,Coinon,Kileib,31/12/2017,16/05/2017,25,18,7
2019,Grooming,10/06/2019,J,Harrison,1899-12-31 14:44:57,Nykayi,Kileib,31/12/2017,24/10/2017,19,17,6
2019,Grooming,17/05/2019,J,Richard,1899-12-31 16:08:57,Nykayi,Kileib,31/12/2017,24/10/2017,18,16,5
2019,Grooming,10/05/2019,J,Richard,1899-12-31 17:16:43,Ethato,Kileib,31/12/2017,15/12/2015,40,16,5
2019,Grooming,28/05/2019,J,Tess,1899-12-31 18:21:18,Brlera,Kileib,31/12/2017,NA,NA,16,5
2018,Grooming,08/12/2018,J,Charlotte,1899-12-31 15:12:25,Brlera,Kileib,31/12/2017,NA,NA,11,12
2019,Grooming,24/05/2019,J,Richard,1899-12-31 09:03:12,Brlera,Kileib,31/12/2017,NA,NA,16,5
2019,Grooming,29/04/2019,J,Richard,1899-12-31 11:15:50,Brlera,Kileib,31/12/2017,NA,NA,15,4
2019,Grooming,15/05/2019,J,Ndapandula,1899-12-31 11:30:04,Brlera,Kileib,31/12/2017,NA,NA,16,5
2019,Grooming,30/05/2019,J,Jules,1899-12-31 12:11:13,Brlera,Kileib,31/12/2017,NA,NA,16,5
2019,Grooming,06/05/2019,J,Jules,1899-12-31 18:13:01,Brlera,Kileib,31/12/2017,NA,NA,16,5
2019,Grooming,05/05/2019,J,Harrison,1899-12-31 08:00:26,Brlera,Kileib,31/12/2017,NA,NA,16,5
2018,Grooming,24/11/2018,J,Jules,1899-12-31 16:26:07,Ketsea,Kileib,31/12/2017,31/01/2014,57,10,11
2018,Grooming,01/12/2018,J,Vittoria,1899-12-31 11:52:50,Takaan,Kileib,31/12/2017,30/03/2015,44,11,12
2019,Grooming,07/06/2019,J,Ndapandula,1899-12-31 14:24:47,Brlera,Kileib,31/12/2017,NA,NA,17,6
2019,Grooming,14/05/2019,J,Tess,1899-12-31 15:33:52,Ketsea,Kileib,31/12/2017,31/01/2014,63,16,5
2019,Grooming,05/05/2019,J,Harrison,1899-12-31 12:50:04,Brlera,Kileib,31/12/2017,NA,NA,16,5
2019,Grooming,13/07/2019,J,Ndapandula,1899-12-31 08:43:13,Brlera,Kileib,31/12/2017,NA,NA,18,7
2018,Grooming,21/09/2018,J,Chloe,1899-12-31 11:26:43,Hoonou,Kileib,31/12/2017,15/09/2015,36,8,9
2019,Grooming,26/06/2019,J,Anna,1899-12-31 18:08:10,Nykayi,Kileib,31/12/2017,24/10/2017,20,17,6
2018,Grooming,29/09/2018,J,Alice,1899-12-31 18:07:35,Brlera,Kileib,31/12/2017,NA,NA,8,9
2019,Grooming,12/06/2019,J,Tess,1899-12-31 08:45:45,Brlera,Kileib,31/12/2017,NA,NA,17,6
2019,Grooming,05/05/2019,J,Harrison,1899-12-31 11:34:20,Brlera,Kileib,31/12/2017,NA,NA,16,5
2018,Grooming,29/09/2018,J,Alice,1899-12-31 08:05:50,Brlera,Kileib,31/12/2017,NA,NA,8,9
2019,Grooming,17/07/2019,J,Rachel,1899-12-31 17:50:23,Brlera,Kileib,31/12/2017,NA,NA,18,7
2018,Grooming,05/11/2018,J,Vittoria,1899-12-31 11:33:43,Brlera,Kileib,31/12/2017,NA,NA,10,11
2019,Grooming,24/06/2019,J,Ndapandula,1899-12-31 13:00:07,Brlera,Kileib,31/12/2017,NA,NA,17,6
2019,Grooming,14/06/2019,J,Anna,1899-12-31 13:46:06,Brlera,Kileib,31/12/2017,NA,NA,17,6
2019,Grooming,05/05/2019,J,Harrison,1899-12-31 17:08:04,Brlera,Kileib,31/12/2017,NA,NA,16,5
2019,Grooming,24/06/2019,J,Tess,1899-12-31 14:23:48,Brlera,Kileib,31/12/2017,NA,NA,17,6
2019,Grooming,18/04/2019,J,Jules,1899-12-31 13:03:56,Brlera,Kileib,31/12/2017,NA,NA,15,4
2019,Grooming,16/05/2019,J,Richard,1899-12-31 13:56:36,Trnsra,Kileib,31/12/2017,04/12/2016,29,16,5
2019,Grooming,24/04/2019,J,Tess,1899-12-31 10:41:54,Brlera,Kileib,31/12/2017,NA,NA,15,4
2019,Grooming,16/05/2019,J,Richard,1899-12-31 13:50:33,Brlera,Kileib,31/12/2017,NA,NA,16,5
2019,Grooming,07/05/2019,J,Richard,1899-12-31 15:41:20,Brlera,Kileib,31/12/2017,NA,NA,16,5
2018,Grooming,10/11/2018,J,Charlotte,1899-12-31 18:19:20,Brlera,Kileib,31/12/2017,NA,NA,10,11
2018,Grooming,10/11/2018,J,Charlotte,1899-12-31 09:52:22,Brlera,Kileib,31/12/2017,NA,NA,10,11
2019,Grooming,22/04/2019,J,Anna,1899-12-31 08:27:09,Brlera,Kileib,31/12/2017,NA,NA,15,4
2014,Grooming,30/05/2014,J,Agata,1899-12-31 13:36:38,Brtero,Kiroil,19/10/2005,28/04/2009,61,103,5
2014,Grooming,20/05/2014,J,Agata,1899-12-31 07:34:45,Lomeom,Kiroil,19/10/2005,NA,NA,102,5
2014,Grooming,23/05/2014,J,Miquel,1899-12-31 13:59:48,Brtero,Kiroil,19/10/2005,28/04/2009,60,103,5
2014,Grooming,04/05/2014,J,Miquel,1899-12-31 14:15:29,Kisain,Kiroil,19/10/2005,NA,NA,102,5
2014,Grooming,01/06/2014,J,Miquel,1899-12-31 12:53:12,ShRahe,Kiroil,19/10/2005,18/10/2010,43,103,6
2014,Grooming,28/04/2014,J,Alice,1899-12-31 17:14:46,Nieyia,Kiroil,19/10/2005,NA,NA,102,4
2014,Grooming,13/06/2014,J,Miquel,1899-12-31 16:42:31,Kakaaf,Kiroil,19/10/2005,24/11/2008,66,103,6
2014,Grooming,25/05/2014,J,Andy,1899-12-31 09:32:59,Brtero,Kiroil,19/10/2005,28/04/2009,60,103,5
2014,Grooming,01/06/2014,J,Miquel,1899-12-31 08:02:01,Brtero,Kiroil,19/10/2005,28/04/2009,61,103,6
2014,Grooming,29/05/2014,J,Andy,1899-12-31 08:20:08,Brtero,Kiroil,19/10/2005,28/04/2009,61,103,5
2014,Grooming,05/06/2014,J,Einat,1899-12-31 09:43:49,Lukaus,Kiroil,19/10/2005,NA,NA,103,6
2019,Grooming,22/04/2019,J,Anna,1899-12-31 10:47:35,Amlimb,Kivuiv,10/05/2018,23/07/2014,56,11,4
2019,Grooming,10/05/2019,J,Jules,1899-12-31 17:52:59,Harear,Kivuiv,10/05/2018,NA,NA,11,5
2019,Grooming,24/05/2019,J,Anna,1899-12-31 15:55:57,Harear,Kivuiv,10/05/2018,NA,NA,12,5
2019,Grooming,24/04/2019,J,Tess,1899-12-31 11:46:36,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,15/06/2019,J,Anna,1899-12-31 16:28:35,Harear,Kivuiv,10/05/2018,NA,NA,13,6
2019,Grooming,25/04/2019,J,Richard,1899-12-31 13:55:04,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,04/05/2019,J,Jules,1899-12-31 10:05:08,Nykayi,Kivuiv,10/05/2018,24/10/2017,18,11,5
2019,Grooming,28/04/2019,J,Jules,1899-12-31 13:29:36,Ethato,Kivuiv,10/05/2018,15/12/2015,40,11,4
2019,Grooming,22/07/2019,J,Richard,1899-12-31 12:20:13,Zobaom,Kivuiv,10/05/2018,23/03/2018,15,14,7
2019,Grooming,10/07/2019,J,Richard,1899-12-31 11:13:05,ShRahe,Kivuiv,10/05/2018,18/10/2010,104,13,7
2019,Grooming,30/04/2019,J,Anna,1899-12-31 10:43:22,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,18/07/2019,J,Ndapandula,1899-12-31 14:15:49,Xenaen,Kivuiv,10/05/2018,17/10/2014,57,14,7
2019,Grooming,14/05/2019,J,Rachel,1899-12-31 13:31:18,Zobaom,Kivuiv,10/05/2018,23/03/2018,13,12,5
2019,Grooming,19/07/2019,J,Richard,1899-12-31 18:05:59,Caviap,Kivuiv,10/05/2018,05/04/2017,27,14,7
2018,Grooming,10/12/2018,J,Jules,1899-12-31 16:24:06,Harear,Kivuiv,10/05/2018,NA,NA,7,12
2018,Grooming,03/10/2018,J,Remi,1899-12-31 14:04:45,Ketsea,Kivuiv,10/05/2018,31/01/2014,56,4,10
2019,Grooming,22/04/2019,J,Anna,1899-12-31 08:40:53,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2018,Grooming,07/12/2018,J,Charlotte,1899-12-31 18:50:59,Pietik,Kivuiv,10/05/2018,09/12/2014,47,6,12
2019,Grooming,22/04/2019,J,Anna,1899-12-31 10:18:46,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,19/04/2019,J,Jules,1899-12-31 17:53:04,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,10/07/2019,J,Ndapandula,1899-12-31 09:13:23,Harear,Kivuiv,10/05/2018,NA,NA,13,7
2018,Grooming,30/10/2018,J,Charlotte,1899-12-31 17:51:24,Harear,Kivuiv,10/05/2018,NA,NA,5,10
2018,Grooming,08/12/2018,J,Charlotte,1899-12-31 13:21:16,Harear,Kivuiv,10/05/2018,NA,NA,6,12
2018,Grooming,08/12/2018,J,Vittoria,1899-12-31 14:44:52,Pietik,Kivuiv,10/05/2018,09/12/2014,47,6,12
2019,Grooming,19/06/2019,J,Richard,1899-12-31 18:14:54,Zobaom,Kivuiv,10/05/2018,23/03/2018,14,13,6
2018,Grooming,02/11/2018,J,Vittoria,1899-12-31 08:23:43,Pietik,Kivuiv,10/05/2018,09/12/2014,46,5,11
2019,Grooming,16/07/2019,J,Tess,1899-12-31 12:09:02,Zobaom,Kivuiv,10/05/2018,23/03/2018,15,14,7
2019,Grooming,04/05/2019,J,Richard,1899-12-31 15:54:26,Harear,Kivuiv,10/05/2018,NA,NA,11,5
2018,Grooming,08/12/2018,J,Charlotte,1899-12-31 14:44:01,Pietik,Kivuiv,10/05/2018,09/12/2014,47,6,12
2019,Grooming,18/04/2019,J,Jules,1899-12-31 09:33:08,Xenaen,Kivuiv,10/05/2018,17/10/2014,54,11,4
2019,Grooming,19/06/2019,J,Richard,1899-12-31 18:12:52,Nykayi,Kivuiv,10/05/2018,24/10/2017,19,13,6
2019,Grooming,13/06/2019,J,Harrison,1899-12-31 12:08:11,Zobaom,Kivuiv,10/05/2018,23/03/2018,14,13,6
2019,Grooming,21/04/2019,J,Tess,1899-12-31 18:01:24,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,20/04/2019,J,Tess,1899-12-31 12:07:22,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,10/05/2019,J,Richard,1899-12-31 09:44:47,Zobaom,Kivuiv,10/05/2018,23/03/2018,13,11,5
2018,Grooming,09/11/2018,J,Chloe,1899-12-31 13:26:47,Clrale,Kivuiv,10/05/2018,10/04/2015,43,6,11
2018,Grooming,08/12/2018,J,Vittoria,1899-12-31 14:02:36,Clrale,Kivuiv,10/05/2018,10/04/2015,43,6,12
2019,Grooming,23/06/2019,J,Jules,1899-12-31 15:58:51,Xenaen,Kivuiv,10/05/2018,17/10/2014,56,13,6
2019,Grooming,18/04/2019,J,Jules,1899-12-31 14:38:27,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,24/04/2019,J,Tess,1899-12-31 11:00:27,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,27/04/2019,J,Tess,1899-12-31 11:40:31,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,18/04/2019,J,Jules,1899-12-31 09:21:23,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2018,Grooming,13/10/2018,J,Chloe,1899-12-31 18:30:18,Xenaen,Kivuiv,10/05/2018,17/10/2014,47,5,10
2019,Grooming,01/05/2019,J,Richard,1899-12-31 09:26:25,Harear,Kivuiv,10/05/2018,NA,NA,11,5
2019,Grooming,15/07/2019,J,Harrison,1899-12-31 16:46:49,Xenaen,Kivuiv,10/05/2018,17/10/2014,56,14,7
2019,Grooming,24/06/2019,J,Tess,1899-12-31 11:54:43,ShRahe,Kivuiv,10/05/2018,18/10/2010,104,13,6
2018,Grooming,30/11/2018,J,Charlotte,1899-12-31 17:41:00,Clrale,Kivuiv,10/05/2018,10/04/2015,43,6,11
2019,Grooming,27/04/2019,J,Tess,1899-12-31 16:24:54,Caviap,Kivuiv,10/05/2018,05/04/2017,24,11,4
2018,Grooming,08/12/2018,J,Vittoria,1899-12-31 13:27:44,Edardg,Kivuiv,10/05/2018,NA,NA,6,12
2018,Grooming,21/09/2018,J,Jules,1899-12-31 14:47:42,Takaan,Kivuiv,10/05/2018,30/03/2015,41,4,9
2019,Grooming,23/04/2019,J,Harrison,1899-12-31 16:41:13,Harear,Kivuiv,10/05/2018,NA,NA,11,4
2019,Grooming,14/06/2019,J,Anna,1899-12-31 12:07:06,Clrale,Li19ib,08/06/2019,10/04/2015,50,0,6
2014,Grooming,31/05/2014,J,Einat,1899-12-31 13:08:23,Frwnre,Ludaua,30/11/2013,23/06/2006,95,5,5
2016,Grooming,05/07/2016,J,AJ,1899-12-31 15:03:42,Frwnre,Ludaua,30/11/2013,23/06/2006,120,31,7
2019,Grooming,10/06/2019,J,Harrison,1899-12-31 15:17:41,Scpica,Ludaua,30/11/2013,NA,NA,66,6
2016,Grooming,30/07/2016,J,AJ,1899-12-31 10:25:15,Karial,Ludaua,30/11/2013,02/09/2013,34,31,7
2016,Grooming,04/07/2016,J,AJ,1899-12-31 17:02:22,Frwnre,Ludaua,30/11/2013,23/06/2006,120,31,7
2016,Grooming,19/08/2016,J,Elly,1899-12-31 16:45:29,Karial,Ludaua,30/11/2013,02/09/2013,35,32,8
2016,Grooming,10/08/2016,J,Dylan,1899-12-31 10:57:41,Frwnre,Ludaua,30/11/2013,23/06/2006,121,32,8
2019,Grooming,01/05/2019,J,Richard,1899-12-31 18:31:24,Karial,Ludaua,30/11/2013,02/09/2013,67,64,5
2018,Grooming,20/09/2018,J,Jules,1899-12-31 10:57:54,Xenaen,Ludaua,30/11/2013,17/10/2014,47,57,9
2016,Grooming,10/08/2016,J,Sarah,1899-12-31 11:04:22,Frwnre,Ludaua,30/11/2013,23/06/2006,121,32,8
2014,Grooming,12/07/2014,J,Alice,1899-12-31 15:09:54,Frwnre,Ludaua,30/11/2013,23/06/2006,96,7,7
2016,Grooming,05/07/2016,J,AJ,1899-12-31 15:29:32,Frwnre,Ludaua,30/11/2013,23/06/2006,120,31,7
2017,Grooming,15/07/2017,J,Alice,1899-12-31 14:50:20,Okgaka,Ludaua,30/11/2013,09/02/2015,29,43,7
2018,Grooming,20/09/2018,J,Jules,1899-12-31 13:11:14,Karial,Ludaua,30/11/2013,02/09/2013,60,57,9
2016,Grooming,13/07/2016,J,Molly,1899-12-31 15:14:38,Frwnre,Ludaua,30/11/2013,23/06/2006,120,31,7
2014,Grooming,25/06/2014,J,Alice,1899-12-31 14:02:24,Frwnre,Ludaua,30/11/2013,23/06/2006,96,6,6
2018,Grooming,24/10/2018,J,Vittoria,1899-12-31 17:39:13,Frwnre,Ludaua,30/11/2013,23/06/2006,148,58,10
2018,Grooming,26/10/2018,J,Vittoria,1899-12-31 18:14:19,Frwnre,Ludaua,30/11/2013,23/06/2006,148,58,10
2016,Grooming,19/08/2016,J,Sarah,1899-12-31 13:20:08,Frwnre,Ludaua,30/11/2013,23/06/2006,121,32,8
2017,Grooming,11/07/2017,J,Alice,1899-12-31 15:45:39,Clrale,Ludaua,30/11/2013,10/04/2015,27,43,7
2017,Grooming,13/08/2017,J,Axelle,1899-12-31 07:33:12,Frwnre,Ludaua,30/11/2013,23/06/2006,133,44,8
2017,Grooming,16/08/2017,J,Christine,1899-12-31 10:54:38,Joceoy,Ludaua,30/11/2013,25/01/2011,78,44,8
2018,Grooming,24/09/2018,J,Chloe,1899-12-31 08:10:21,Frwnre,Ludaua,30/11/2013,23/06/2006,147,57,9
2017,Grooming,18/08/2017,J,Debbie,1899-12-31 08:26:43,Frwnre,Ludaua,30/11/2013,23/06/2006,133,44,8
2017,Grooming,20/08/2017,J,Katie,1899-12-31 14:55:37,Frwnre,Ludaua,30/11/2013,23/06/2006,133,44,8
2019,Grooming,01/05/2019,J,Richard,1899-12-31 18:19:26,Caviap,Ludaua,30/11/2013,05/04/2017,24,64,5
2019,Grooming,24/04/2019,J,Tess,1899-12-31 17:07:35,Karial,Ludaua,30/11/2013,02/09/2013,67,64,4
2017,Grooming,28/06/2017,J,AJ,1899-12-31 10:05:24,Setier,Ludaua,30/11/2013,14/12/2012,54,42,6
2018,Grooming,05/11/2018,J,Vittoria,1899-12-31 17:51:38,Frwnre,Ludaua,30/11/2013,23/06/2006,148,59,11
2017,Grooming,16/08/2017,J,Alice,1899-12-31 16:29:23,Frwnre,Ludaua,30/11/2013,23/06/2006,133,44,8
2018,Grooming,30/09/2018,J,Alice,1899-12-31 15:45:38,Frwnre,Ludaua,30/11/2013,23/06/2006,147,57,9
2014,Grooming,05/07/2014,J,Miquel,1899-12-31 10:02:17,Frwnre,Ludaua,30/11/2013,23/06/2006,96,7,7
2017,Grooming,06/07/2017,J,AJ,1899-12-31 16:39:33,Pietik,Ludaua,30/11/2013,09/12/2014,30,43,7
2017,Grooming,16/08/2017,J,Alice,1899-12-31 09:11:19,Anvont,Ludaua,30/11/2013,29/10/2013,45,44,8
2017,Grooming,18/08/2017,J,Debbie,1899-12-31 10:50:14,Kisain,Ludaua,30/11/2013,NA,NA,44,8
2019,Grooming,08/06/2019,J,Anna,1899-12-31 18:30:06,Muinuf,Ludaua,30/11/2013,14/10/2013,67,66,6
2014,Grooming,05/05/2014,J,Nacho,1899-12-31 12:54:19,Frwnre,Ludaua,30/11/2013,23/06/2006,94,5,5
2019,Grooming,06/05/2019,J,Jules,1899-12-31 18:14:35,Karial,Ludaua,30/11/2013,02/09/2013,68,65,5
2018,Grooming,10/11/2018,J,Charlotte,1899-12-31 07:37:40,Frwnre,Ludaua,30/11/2013,23/06/2006,148,59,11
2018,Grooming,30/11/2018,J,Jules,1899-12-31 17:24:14,Doleoy,Ludaua,30/11/2013,01/06/2011,89,59,11
2016,Grooming,13/07/2016,J,Molly,1899-12-31 15:15:37,Clrale,Ludaua,30/11/2013,10/04/2015,15,31,7
2018,Grooming,03/10/2018,J,Chloe,1899-12-31 14:08:55,Frwnre,Ludaua,30/11/2013,23/06/2006,147,58,10
2017,Grooming,27/07/2017,J,AJ,1899-12-31 11:36:26,Frwnre,Ludaua,30/11/2013,23/06/2006,133,43,7
2019,Grooming,10/07/2019,J,Ndapandula,1899-12-31 17:31:36,Karial,Ludaua,30/11/2013,02/09/2013,70,67,7
2018,Grooming,05/10/2018,J,Jules,1899-12-31 15:36:25,Doleoy,Ludaua,30/11/2013,01/06/2011,88,58,10
2017,Grooming,23/08/2017,J,Katie,1899-12-31 09:04:32,Mosaom,Ludaua,30/11/2013,13/02/2014,42,44,8
2017,Grooming,25/08/2017,J,Alice,1899-12-31 11:54:40,Mosaom,Ludaua,30/11/2013,13/02/2014,42,44,8
2019,Grooming,22/06/2019,J,Richard,1899-12-31 16:37:38,Karial,Ludaua,30/11/2013,02/09/2013,69,66,6
2019,Grooming,28/04/2019,J,Anna,1899-12-31 18:36:13,Karial,Ludaua,30/11/2013,02/09/2013,67,64,4
2017,Grooming,11/07/2017,J,Alice,1899-12-31 15:45:31,Okgaka,Ludaua,30/11/2013,09/02/2015,29,43,7
2019,Grooming,25/07/2019,J,Tess,1899-12-31 14:31:44,Zobaom,Ludaua,30/11/2013,23/03/2018,16,67,7
2019,Grooming,19/07/2019,J,Richard,1899-12-31 18:14:59,Mosaom,Ludaua,30/11/2013,13/02/2014,65,67,7
2019,Grooming,09/06/2019,J,Harrison,1899-12-31 14:19:51,Frwnre,Ludaua,30/11/2013,23/06/2006,155,66,6
2019,Grooming,10/05/2019,J,Richard,1899-12-31 15:36:35,Karial,Ludaua,30/11/2013,02/09/2013,68,65,5
2017,Grooming,21/08/2017,J,Katie,1899-12-31 07:51:54,Frwnre,Ludaua,30/11/2013,23/06/2006,133,44,8
2017,Grooming,23/08/2017,J,Katie,1899-12-31 09:47:39,Pietik,Ludaua,30/11/2013,09/12/2014,32,44,8
2019,Grooming,27/05/2019,J,Anna,1899-12-31 16:48:12,Karial,Ludaua,30/11/2013,02/09/2013,68,65,5
2016,Grooming,31/07/2016,J,Molly,1899-12-31 10:36:03,Frwnre,Ludaua,30/11/2013,23/06/2006,121,32,7
2016,Grooming,05/07/2016,J,AJ,1899-12-31 16:04:36,Frwnre,Ludaua,30/11/2013,23/06/2006,120,31,7
2014,Grooming,26/06/2014,J,Agata,1899-12-31 12:21:32,Frwnre,Ludaua,30/11/2013,23/06/2006,96,6,6
2017,Grooming,13/08/2017,J,AJ,1899-12-31 08:57:39,Frwnre,Ludaua,30/11/2013,23/06/2006,133,44,8
2017,Grooming,29/07/2017,J,Alice,1899-12-31 10:41:00,Mosaom,Ludaua,30/11/2013,13/02/2014,41,43,7
2014,Grooming,25/06/2014,J,Miquel,1899-12-31 14:49:27,Frwnre,Ludaua,30/11/2013,23/06/2006,96,6,6
2016,Grooming,14/08/2016,J,Claudia,1899-12-31 08:23:50,Frwnre,Ludaua,30/11/2013,23/06/2006,121,32,8
2017,Grooming,20/08/2017,J,AJ,1899-12-31 06:34:39,Frwnre,Ludaua,30/11/2013,23/06/2006,133,44,8
2018,Grooming,02/11/2018,J,Vittoria,1899-12-31 17:43:05,Isrosh,Ludaua,30/11/2013,07/10/2015,36,59,11
